numero,id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,Species,Freq_ITS_genbank,Prioridade
713,9275,Waltheria communis A.St.-Hil.,NA,Malvaceae,species,accepted,Waltheria communis,Waltheria communis,0,Prioridade 1
86,30598,Maranta parvifolia Petersen,NA,Marantaceae,species,accepted,Maranta parvifolia,Maranta parvifolia,0,Prioridade 1
87,9370,Myrosma cannifolia L.f.,NA,Marantaceae,species,accepted,Myrosma cannifolia,Myrosma cannifolia,0,Prioridade 1
88,19602,Mayaca sellowiana Kunth,NA,Mayacaceae,species,accepted,Mayaca sellowiana,Mayaca sellowiana,0,Prioridade 1
714,30614,Acisanthera limnobios (Schrank & Mart. ex DC.) Triana,NA,Melastomataceae,species,accepted,Acisanthera limnobios,Acisanthera limnobios,0,Prioridade 1
715,30627,Cambessedesia semidecandra A.St.-Hil. ex A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia semidecandra,Cambessedesia semidecandra,0,Prioridade 1
732,603381,Chaetogastra gracilis (Bonpl.) DC.,NA,Melastomataceae,species,accepted,Chaetogastra gracilis,Chaetogastra gracilis,0,Prioridade 1
716,30670,Lavoisiera grandiflora A.St.-Hil. ex Naudin,NA,Melastomataceae,species,accepted,Lavoisiera grandiflora,Lavoisiera grandiflora,0,Prioridade 1
717,105202,Lavoisiera quinquenervis Wurdack,NA,Melastomataceae,species,accepted,Lavoisiera quinquenervis,Lavoisiera quinquenervis,0,Prioridade 1
718,9644,Leandra xanthopogon (Naudin) Cogn.,NA,Melastomataceae,species,accepted,Leandra xanthopogon,Leandra xanthopogon,0,Prioridade 1
719,30713,Miconia burchellii Triana,NA,Melastomataceae,species,accepted,Miconia burchellii,Miconia burchellii,0,Prioridade 1
720,9686,Miconia cinerascens Miq.,NA,Melastomataceae,species,accepted,Miconia cinerascens,Miconia cinerascens,0,Prioridade 1
721,19659,Miconia fallax DC.,NA,Melastomataceae,species,accepted,Miconia fallax,Miconia fallax,0,Prioridade 1
722,9791,Microlicia euphorbioides Mart.,NA,Melastomataceae,species,accepted,Microlicia euphorbioides,Microlicia euphorbioides,0,Prioridade 1
723,9792,Microlicia fasciculata Mart. ex Naudin,NA,Melastomataceae,species,accepted,Microlicia fasciculata,Microlicia fasciculata,0,Prioridade 1
725,30783,Microlicia ramosa Pilg.,NA,Melastomataceae,species,accepted,Microlicia ramosa,Microlicia ramosa,0,Prioridade 1
724,132226,Microlicia serpyllifolia D.Don,NA,Melastomataceae,species,accepted,Microlicia serpyllifolia,Microlicia serpyllifolia,0,Prioridade 1
726,30791,Microlicia vestita DC.,NA,Melastomataceae,species,accepted,Microlicia vestita,Microlicia vestita,0,Prioridade 1
727,19702,Microlicia viminalis (DC.) Triana,NA,Melastomataceae,species,accepted,Microlicia viminalis,Microlicia viminalis,0,Prioridade 1
728,9819,Mouriri glazioviana Cogn.,NA,Melastomataceae,species,accepted,Mouriri glazioviana,Mouriri glazioviana,0,Prioridade 1
731,602859,Pleroma candolleana (Mart. ex DC.) Triana,NA,Melastomataceae,species,accepted,Pleroma candolleana,Pleroma candolleana,0,Prioridade 1
733,603051,Pleroma stenocarpa (Schrank et Mart. ex DC.) Triana,NA,Melastomataceae,species,accepted,Pleroma stenocarpa,Pleroma stenocarpa,0,Prioridade 1
729,30830,Tibouchina aegopogon (Naudin) Cogn.,NA,Melastomataceae,species,accepted,Tibouchina aegopogon,Tibouchina aegopogon,0,Prioridade 1
730,30834,Tibouchina barbigera (Naudin) Baill.,NA,Melastomataceae,species,accepted,Tibouchina barbigera,Tibouchina barbigera,0,Prioridade 1
734,9985,Trembleya phlogiformis DC.,NA,Melastomataceae,species,accepted,Trembleya phlogiformis,Trembleya phlogiformis,0,Prioridade 1
735,9995,Guarea guidonia (L.) Sleumer,NA,Meliaceae,species,accepted,Guarea guidonia,Guarea guidonia,0,Prioridade 1
736,9996,Guarea kunthiana A.Juss.,NA,Meliaceae,species,accepted,Guarea kunthiana,Guarea kunthiana,0,Prioridade 1
737,9997,Guarea macrophylla Vahl,NA,Meliaceae,species,accepted,Guarea macrophylla,Guarea macrophylla,0,Prioridade 1
738,10003,Trichilia elegans A.Juss.,NA,Meliaceae,species,accepted,Trichilia elegans,Trichilia elegans,0,Prioridade 1
739,19750,Cissampelos ovalifolia DC.,NA,Menispermaceae,species,accepted,Cissampelos ovalifolia,Cissampelos ovalifolia,0,Prioridade 1
740,19772,Brosimum gaudichaudii TrÌ©cul,NA,Moraceae,species,accepted,Brosimum gaudichaudii,Brosimum gaudichaudii,0,Prioridade 1
741,79394,Dorstenia heringeri Carauta & C.Valente,NA,Moraceae,species,accepted,Dorstenia heringeri,Dorstenia heringeri,0,Prioridade 1
742,10189,Pseudolmedia laevigata TrÌ©cul,NA,Moraceae,species,accepted,Pseudolmedia laevigata,Pseudolmedia laevigata,0,Prioridade 1
743,10192,Sorocea guilleminiana Gaudich.,NA,Moraceae,species,accepted,Sorocea guilleminiana,Sorocea guilleminiana,0,Prioridade 1
744,19793,Virola sebifera Aubl.,NA,Myristicaceae,species,accepted,Virola sebifera,Virola sebifera,0,Prioridade 1
745,31447,Virola urbaniana Warb.,NA,Myristicaceae,species,accepted,Virola urbaniana,Virola urbaniana,0,Prioridade 1
755,10326,Campomanesia pubescens (Mart. ex DC.) O.Berg,NA,Myrtaceae,species,accepted,Campomanesia pubescens,Campomanesia pubescens,0,Prioridade 1
756,10331,Campomanesia sessiliflora (O.Berg) Mattos,NA,Myrtaceae,species,accepted,Campomanesia sessiliflora,Campomanesia sessiliflora,0,Prioridade 1
757,31491,Eugenia complicata O.Berg,NA,Myrtaceae,species,accepted,Eugenia complicata,Eugenia complicata,0,Prioridade 1
758,31492,Eugenia cristaensis O.Berg,NA,Myrtaceae,species,accepted,Eugenia cristaensis,Eugenia cristaensis,0,Prioridade 1
759,10388,Eugenia dysenterica (Mart.) DC.,NA,Myrtaceae,species,accepted,Eugenia dysenterica,Eugenia dysenterica,0,Prioridade 1
760,31497,Eugenia klotzschiana O.Berg,NA,Myrtaceae,species,accepted,Eugenia klotzschiana,Eugenia klotzschiana,0,Prioridade 1
762,10494,Eugenia piloensis Cambess.,NA,Myrtaceae,species,accepted,Eugenia piloensis,Eugenia piloensis,0,Prioridade 1
761,31513,Eugenia sellowiana DC.,NA,Myrtaceae,species,accepted,Eugenia sellowiana,Eugenia sellowiana,0,Prioridade 1
765,31542,Myrcia bella Cambess.,NA,Myrtaceae,species,accepted,Myrcia bella,Myrcia bella,0,Prioridade 1
767,31566,Myrcia dealbata DC.,NA,Myrtaceae,species,accepted,Myrcia dealbata,Myrcia dealbata,0,Prioridade 1
763,10688,Myrcia fenzliana O.Berg,NA,Myrtaceae,species,accepted,Myrcia fenzliana,Myrcia fenzliana,0,Prioridade 1
768,31576,Myrcia goyazensis Cambess.,NA,Myrtaceae,species,accepted,Myrcia goyazensis,Myrcia goyazensis,0,Prioridade 1
769,10715,Myrcia laruotteana Cambess.,NA,Myrtaceae,species,accepted,Myrcia laruotteana,Myrcia laruotteana,0,Prioridade 1
766,10716,Myrcia lasiantha DC.,NA,Myrtaceae,species,accepted,Myrcia lasiantha,Myrcia lasiantha,0,Prioridade 1
770,31593,Myrcia linearifolia Cambess.,NA,Myrtaceae,species,accepted,Myrcia linearifolia,Myrcia linearifolia,0,Prioridade 1
764,603709,Myrcia lituatinervia (O.Berg) E.Lucas & C.E.Wilson,NA,Myrtaceae,species,accepted,Myrcia lituatinervia,Myrcia lituatinervia,0,Prioridade 1
771,19878,Myrcia piauhiensis O.Berg,NA,Myrtaceae,species,accepted,Myrcia piauhiensis,Myrcia piauhiensis,0,Prioridade 1
772,31611,Myrcia pinifolia Cambess.,NA,Myrtaceae,species,accepted,Myrcia pinifolia,Myrcia pinifolia,0,Prioridade 1
773,31623,Myrcia rufa (O.Berg) N.Silveira,Myrcia pulchra (O.Berg) Kiaersk.,Myrtaceae,species,synonym,Myrcia rufa,Myrcia rufa,0,Prioridade 1
774,10793,Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand,NA,Myrtaceae,species,accepted,Myrciaria glanduliflora,Myrciaria glanduliflora,0,Prioridade 1
775,10823,Pimenta pseudocaryophyllus (Gomes) Landrum,NA,Myrtaceae,species,accepted,Pimenta pseudocaryophyllus,Pimenta pseudocaryophyllus,0,Prioridade 1
777,10863,Psidium firmum O.Berg,NA,Myrtaceae,species,accepted,Psidium firmum,Psidium firmum,0,Prioridade 1
776,10866,Psidium grandifolium Mart. ex DC.,NA,Myrtaceae,species,accepted,Psidium grandifolium,Psidium grandifolium,0,Prioridade 1
779,19894,Psidium pohlianum O.Berg,Psidium salutare var. pohlianum (O.Berg) Landrum,Myrtaceae,species,synonym,Psidium pohlianum,Psidium laroutteanum,0,Prioridade 1
778,10874,Psidium myrtoides O.Berg,NA,Myrtaceae,species,accepted,Psidium myrtoides,Psidium myrtoides,0,Prioridade 1
780,126995,Psidium ratterianum ProenÌ¤a & Soares-Silva,NA,Myrtaceae,species,accepted,Psidium ratterianum,Psidium ratterianum,0,Prioridade 1
781,10884,Psidium salutare (Kunth) O.Berg,NA,Myrtaceae,species,accepted,Psidium salutare,Psidium salutare,0,Prioridade 1
782,10909,Guapira areolata (Heimerl) Lundell,NA,Nyctaginaceae,species,accepted,Guapira areolata,Guapira areolata,0,Prioridade 1
783,19920,Ouratea castaneifolia (DC.) Engl.,NA,Ochnaceae,species,accepted,Ouratea castaneifolia,Ouratea castaneifolia,0,Prioridade 1
784,19925,Ouratea floribunda (A.St.-Hil.) Engl.,NA,Ochnaceae,species,accepted,Ouratea floribunda,Ouratea floribunda,0,Prioridade 1
785,19928,Ouratea hexasperma (A.St.-Hil.) Baill.,NA,Ochnaceae,species,accepted,Ouratea hexasperma,Ouratea hexasperma,0,Prioridade 1
786,31716,Ouratea parviflora (A.DC.) Baill.,NA,Ochnaceae,species,accepted,Ouratea parviflora,Ouratea parviflora,0,Prioridade 1
787,25897,Sauvagesia linearifolia A.St.-Hil.,NA,Ochnaceae,species,accepted,Sauvagesia linearifolia,Sauvagesia linearifolia,0,Prioridade 1
788,25900,Sauvagesia racemosa A.St.-Hil.,NA,Ochnaceae,species,accepted,Sauvagesia racemosa,Sauvagesia racemosa,0,Prioridade 1
790,10981,Chionanthus trichotomus (Vell.) P.S.Green,NA,Oleaceae,species,accepted,Chionanthus trichotomus,Chionanthus trichotomus,0,Prioridade 1
791,4073,Ludwigia tomentosa (Cambess.) H.Hara,NA,Onagraceae,species,accepted,Ludwigia tomentosa,Ludwigia tomentosa,0,Prioridade 1
792,19966,Agonandra brasiliensis Miers ex Benth. & Hook.f.,NA,Opiliaceae,species,accepted,Agonandra brasiliensis,Agonandra brasiliensis,0,Prioridade 1
110,19974,Anathallis barbulata (Lindl.) Pridgeon & M.W.Chase,NA,Orchidaceae,species,accepted,Anathallis barbulata,Anathallis barbulata,0,Prioridade 1
89,31756,Brassavola rhomboglossa Pabst,NA,Orchidaceae,species,accepted,Brassavola rhomboglossa,Brassavola rhomboglossa,0,Prioridade 1
103,11265,Camaridium vestitum (Sw.) Lindl.,NA,Orchidaceae,species,accepted,Camaridium vestitum,Camaridium vestitum,0,Prioridade 1
90,31780,Catasetum cirrhaeoides Hoehne,NA,Orchidaceae,species,accepted,Catasetum cirrhaeoides,Catasetum cirrhaeoides,0,Prioridade 1
91,31802,Cleistes rosea Lindl.,NA,Orchidaceae,species,accepted,Cleistes rosea,Cleistes rosea,0,Prioridade 1
92,11406,Cranichis candida (Barb.Rodr.) Cogn.,NA,Orchidaceae,species,accepted,Cranichis candida,Cranichis candida,0,Prioridade 1
93,11454,Cyrtopodium brandonianum Barb.Rodr.,NA,Orchidaceae,species,accepted,Cyrtopodium brandonianum,Cyrtopodium brandonianum,0,Prioridade 1
94,20022,Cyrtopodium eugenii Rchb.f.,NA,Orchidaceae,species,accepted,Cyrtopodium eugenii,Cyrtopodium eugenii,0,Prioridade 1
95,31828,Cyrtopodium paludicolum Hoehne,NA,Orchidaceae,species,accepted,Cyrtopodium paludicolum,Cyrtopodium paludicolum,0,Prioridade 1
96,31829,Cyrtopodium poecilum Rchb.f. & Warm.,NA,Orchidaceae,species,accepted,Cyrtopodium poecilum,Cyrtopodium poecilum,0,Prioridade 1
97,20024,Cyrtopodium vernum Rchb.f. & Warm.,NA,Orchidaceae,species,accepted,Cyrtopodium vernum,Cyrtopodium vernum,0,Prioridade 1
98,37543,Encyclia patens Hook. var. patens,NA,Orchidaceae,variety,accepted,Encyclia patens var. patens,Encyclia patens var. patens,0,Prioridade 1
99,11534,Epidendrum densiflorum Hook.,NA,Orchidaceae,species,accepted,Epidendrum densiflorum,Epidendrum densiflorum,0,Prioridade 1
100,25910,Epistephium sclerophyllum Lindl.,NA,Orchidaceae,species,accepted,Epistephium sclerophyllum,Epistephium sclerophyllum,0,Prioridade 1
106,122029,Gomesa bifolia (Sims) M.W.Chase & N.H.Williams,NA,Orchidaceae,species,accepted,Gomesa bifolia,Gomesa bifolia,0,Prioridade 1
101,31907,Habenaria longipedicellata Hoehne,NA,Orchidaceae,species,accepted,Habenaria longipedicellata,Habenaria longipedicellata,0,Prioridade 1
102,37705,Houlletia odoratissima Linden ex Lindl. & Paxton,NA,Orchidaceae,species,accepted,Houlletia odoratissima,Houlletia odoratissima,0,Prioridade 1
104,31960,Mormodes sinuata Rchb.f. & Warm.,NA,Orchidaceae,species,accepted,Mormodes sinuata,Mormodes sinuata,0,Prioridade 1
108,122569,Nohawilliamsia pirarensis (Rchb.f.) M.W.Chase & Whitten ex M.W.Chase & Whitten,NA,Orchidaceae,species,accepted,Nohawilliamsia pirarensis,Nohawilliamsia pirarensis,0,Prioridade 1
105,11880,Notylia lyrata S.Moore,NA,Orchidaceae,species,accepted,Notylia lyrata,Notylia lyrata,0,Prioridade 1
107,20137,Oncidium cebolleta (Jacq.) Sw.,Trichocentrum cebolleta (Sw.) M.W.Chase & N.H.Williams,Orchidaceae,species,synonym,Oncidium cebolleta,Oncidium cebolleta,0,Prioridade 1
109,31991,Pelexia goyazensis (Cogn.) Garay,NA,Orchidaceae,species,accepted,Pelexia goyazensis,Pelexia goyazensis,0,Prioridade 1
111,12071,Polystachya estrellensis Rchb.f.,NA,Orchidaceae,species,accepted,Polystachya estrellensis,Polystachya estrellensis,0,Prioridade 1
112,32037,Pteroglossaspis eustachya Rchb.f.,Eulophia eustachya (Rchbf.) Geerinck,Orchidaceae,species,synonym,Pteroglossaspis eustachya,Pteroglossaspis eustachya,0,Prioridade 1
113,12162,Rodriguezia decora (Lem.) Rchb.f.,NA,Orchidaceae,species,accepted,Rodriguezia decora,Rodriguezia decora,0,Prioridade 1
114,20196,Skeptrostachys latipetala (Cogn.) Garay,NA,Orchidaceae,species,accepted,Skeptrostachys latipetala,Skeptrostachys latipetala,0,Prioridade 1
793,12416,Buchnera juncea Cham. & Schltdl.,NA,Orobanchaceae,species,accepted,Buchnera juncea,Buchnera juncea,0,Prioridade 1
794,12417,Buchnera lavandulacea Cham. & Schltdl.,NA,Orobanchaceae,species,accepted,Buchnera lavandulacea,Buchnera lavandulacea,0,Prioridade 1
795,25931,Buchnera palustris (Aubl.) Spreng.,NA,Orobanchaceae,species,accepted,Buchnera palustris,Buchnera palustris,0,Prioridade 1
796,12419,Buchnera rosea Kunth,NA,Orobanchaceae,species,accepted,Buchnera rosea,Buchnera rosea,0,Prioridade 1
797,12420,Buchnera ternifolia Kunth,NA,Orobanchaceae,species,accepted,Buchnera ternifolia,Buchnera ternifolia,0,Prioridade 1
798,12427,Esterhazya macrodonta (Cham.) Benth.,NA,Orobanchaceae,species,accepted,Esterhazya macrodonta,Esterhazya macrodonta,0,Prioridade 1
799,12428,Esterhazya splendida J.C.Mikan,NA,Orobanchaceae,species,accepted,Esterhazya splendida,Esterhazya splendida,0,Prioridade 1
800,86362,Melasma stricta (Benth.) Hassl.,NA,Orobanchaceae,species,accepted,Melasma stricta,Melasma stricta,0,Prioridade 1
801,32103,Oxalis ciliata Spreng.,NA,Oxalidaceae,species,accepted,Oxalis ciliata,Oxalis ciliata,0,Prioridade 1
802,32104,Oxalis cordata A.St.-Hil.,NA,Oxalidaceae,species,accepted,Oxalis cordata,Oxalis cordata,0,Prioridade 1
803,32107,Oxalis densifolia Mart. & Zucc. ex Zucc.,NA,Oxalidaceae,species,accepted,Oxalis densifolia,Oxalis densifolia,0,Prioridade 1
804,32129,Oxalis suborbiculata Lourteig,NA,Oxalidaceae,species,accepted,Oxalis suborbiculata,Oxalis suborbiculata,0,Prioridade 1
805,12519,Passiflora clathrata Mast.,NA,Passifloraceae,species,accepted,Passiflora clathrata,Passiflora clathrata,0,Prioridade 1
806,38473,Hyeronima alchorneoides AllemÌ£o,NA,Phyllanthaceae,species,accepted,Hyeronima alchorneoides,Hyeronima alchorneoides,0,Prioridade 1
807,38479,Margaritaria nobilis L.f.,NA,Phyllanthaceae,species,accepted,Margaritaria nobilis,Margaritaria nobilis,0,Prioridade 1
808,38539,Phyllanthus minutulus MÌ_ll.Arg.,NA,Phyllanthaceae,species,accepted,Phyllanthus minutulus,Phyllanthus minutulus,0,Prioridade 1
809,12644,Peperomia dichotoma Regel,NA,Piperaceae,species,accepted,Peperomia dichotoma,Peperomia dichotoma,0,Prioridade 1
810,12668,Peperomia loxensis Kunth,NA,Piperaceae,species,accepted,Peperomia loxensis,Peperomia loxensis,0,Prioridade 1
811,12756,Piper caldense C.DC.,NA,Piperaceae,species,accepted,Piper caldense,Piper caldense,0,Prioridade 1
812,12777,Piper flavicans C.DC.,NA,Piperaceae,species,accepted,Piper flavicans,Piper flavicans,0,Prioridade 1
813,12810,Piper macedoi Yunck.,NA,Piperaceae,species,accepted,Piper macedoi,Piper macedoi,0,Prioridade 1
814,86686,Angelonia crassifolia Benth.,NA,Plantaginaceae,species,accepted,Angelonia crassifolia,Angelonia crassifolia,0,Prioridade 1
115,32175,Acroceras fluminense (Hack.) Zuloaga & Morrone,NA,Poaceae,species,accepted,Acroceras fluminense,Acroceras fluminense,0,Prioridade 1
116,12943,Acroceras zizanioides (Kunth) Dandy,NA,Poaceae,species,accepted,Acroceras zizanioides,Acroceras zizanioides,0,Prioridade 1
117,20327,Actinocladum verticillatum (Nees) McClure ex Soderstr.,NA,Poaceae,species,accepted,Actinocladum verticillatum,Actinocladum verticillatum,0,Prioridade 1
118,32176,Agenium leptocladum (Hack.) Clayton,NA,Poaceae,species,accepted,Agenium leptocladum,Agenium leptocladum,0,Prioridade 1
119,12960,Andropogon carinatus Nees,NA,Poaceae,species,accepted,Andropogon carinatus,Andropogon carinatus,0,Prioridade 1
120,32180,Andropogon crispifolius Guala & Filg.,NA,Poaceae,species,accepted,Andropogon crispifolius,Andropogon crispifolius,0,Prioridade 1
121,25975,Andropogon gayanus Kunth,NA,Poaceae,species,accepted,Andropogon gayanus,Andropogon gayanus,0,Prioridade 1
122,12965,Andropogon lateralis Nees,NA,Poaceae,species,accepted,Andropogon lateralis,Andropogon lateralis,0,Prioridade 1
123,12966,Andropogon leucostachyus Kunth,NA,Poaceae,species,accepted,Andropogon leucostachyus,Andropogon leucostachyus,0,Prioridade 1
124,12968,Andropogon macrothrix Trin.,NA,Poaceae,species,accepted,Andropogon macrothrix,Andropogon macrothrix,0,Prioridade 1
125,12969,Andropogon selloanus (Hack.) Hack.,NA,Poaceae,species,accepted,Andropogon selloanus,Andropogon selloanus,0,Prioridade 1
182,111262,Apochloa subtiramulosa (Renvoize & Zuloaga) Zuloaga & Morrone,NA,Poaceae,species,accepted,Apochloa subtiramulosa,Apochloa subtiramulosa,0,Prioridade 1
126,12994,Aristida ekmaniana Henrard,NA,Poaceae,species,accepted,Aristida ekmaniana,Aristida ekmaniana,0,Prioridade 1
127,12997,Aristida gibbosa (Nees) Kunth,NA,Poaceae,species,accepted,Aristida gibbosa,Aristida gibbosa,0,Prioridade 1
128,20337,Aristida glaziovii Hack. ex Henrard,NA,Poaceae,species,accepted,Aristida glaziovii,Aristida glaziovii,0,Prioridade 1
129,13005,Aristida sanctae-luciae Trin.,NA,Poaceae,species,accepted,Aristida sanctae-luciae,Aristida sanctae-luciae,0,Prioridade 1
130,32193,Arthropogon filifolius Filg.,NA,Poaceae,species,accepted,Arthropogon filifolius,Arthropogon filifolius,0,Prioridade 1
131,13011,Arthropogon villosus Nees,NA,Poaceae,species,accepted,Arthropogon villosus,Arthropogon villosus,0,Prioridade 1
132,25979,Chloris ciliata Sw.,NA,Poaceae,species,accepted,Chloris ciliata,Chloris ciliata,0,Prioridade 1
133,32206,Ctenium brachystachyum (Nees) Kunth,NA,Poaceae,species,accepted,Ctenium brachystachyum,Ctenium brachystachyum,0,Prioridade 1
134,20359,Ctenium chapadense (Trin.) DÌ¦ll,NA,Poaceae,species,accepted,Ctenium chapadense,Ctenium chapadense,0,Prioridade 1
135,25981,Cymbopogon densiflorus (Steud.) Stapf,NA,Poaceae,species,accepted,Cymbopogon densiflorus,Cymbopogon densiflorus,0,Prioridade 1
136,13175,Digitaria bicornis (Lam.) Roem. & Schult.,NA,Poaceae,species,accepted,Digitaria bicornis,Digitaria bicornis,0,Prioridade 1
137,13176,Digitaria ciliaris (Retz.) Koeler,NA,Poaceae,species,accepted,Digitaria ciliaris,Digitaria ciliaris,0,Prioridade 1
138,13178,Digitaria corynotricha (Hack.) Henrard,NA,Poaceae,species,accepted,Digitaria corynotricha,Digitaria corynotricha,0,Prioridade 1
139,25985,Digitaria nuda Schumach.,NA,Poaceae,species,accepted,Digitaria nuda,Digitaria nuda,0,Prioridade 1
140,13201,Eragrostis articulata (Schrank) Nees,NA,Poaceae,species,accepted,Eragrostis articulata,Eragrostis articulata,0,Prioridade 1
